Itr,MaxReturn,MinReturn,EnvExecTime,Average reward,PolicyExecTime,StdReturn,Average latency,NumTrajs,Average greedy latency,AverageDiscountedReturn,AverageReturn
436,-2.3131546644288443,-15.637548157934168,0.953012228012085,-7.096478814140821,2.4836227893829346,2.6379802192031088,565355.0654648055,10000,216221146.42344832,-6.487622249357359,-7.024627578138245
437,-2.3587928910227864,-15.399714115755646,0.9143478870391846,-6.916985202061141,2.509664535522461,2.5527283496044846,488609482.2072958,10000,216289912.4693222,-6.441603666610269,-6.985010307424344
438,-2.453779047691307,-16.714781718122175,0.9117288589477539,-6.952929878415097,2.4766902923583984,2.5678589858855894,10316396.453254603,10000,216492249.37573782,-6.44264863067555,-6.983067805710455
439,-2.3597485107381395,-16.01583705604991,0.919607400894165,-7.057712716835148,2.4709975719451904,2.572270815530612,489067642.90449494,10000,210384398.65479362,-6.4900003548936045,-7.035797122822294
440,-2.5096962319409513,-16.089639270298775,0.9086041450500488,-6.9747577664271,2.469600200653076,2.4864159789732265,577223.0616832714,10000,6431059.72680233,-6.473853124081853,-7.0298240148487094
441,-2.4485203485085654,-16.992875388851512,0.9112200736999512,-6.975367170702911,2.5071463584899902,2.5415589369023714,281399.0900620204,10000,210407841.44599888,-6.485611685619182,-7.040811077640617
442,-2.3861943312261436,-16.177159212994052,0.9148046970367432,-6.974575338216999,2.4927256107330322,2.499682502661652,470946057.3398835,10000,216328528.2211015,-6.436566297429512,-6.981298695926755
443,-2.2587680496757714,-17.355458008582183,0.9338736534118652,-7.144342960272901,2.5037949085235596,2.651604515268032,818306.8262517729,10000,551782.8842724544,-6.502790015762093,-7.053002170182696
444,-2.363477687128341,-15.96210567437575,0.908785343170166,-6.917746112818853,2.4934370517730713,2.5573702127211257,486626722.1136996,10000,216238791.09775472,-6.44597681243367,-6.990271038117801
445,-2.3507054797752738,-16.811773516086877,0.9072444438934326,-7.138567675778316,2.4854588508605957,2.6780752585205483,674497.1836773743,10000,6414185.561255516,-6.503830865487644,-7.047279661849121
446,-2.3822490153878766,-16.58516564057461,0.9082651138305664,-6.954143554284163,2.497553825378418,2.5909782999669715,485538052.2631793,10000,210403035.85404336,-6.444326363494751,-6.987828849880825
447,-2.237286536334809,-16.08919360148204,0.910625696182251,-6.962941320996391,2.492621660232544,2.5537073762896094,356121.6290102711,10000,216295502.36208656,-6.414224636965952,-6.952896605435113
448,-2.444043490455335,-15.75206234847414,0.9093749523162842,-7.136295369691306,2.4842543601989746,2.580051019462043,422331.6281413685,10000,210393116.01728156,-6.472855118356996,-7.018215944640235
449,-2.4060337156582086,-16.45222189002945,0.9111664295196533,-6.973992906392348,2.494688034057617,2.5942914675157285,680295.8647541243,10000,210652218.6553217,-6.477527617464088,-7.0244531496724925
450,-2.3822490153878766,-17.19936183374428,0.9095525741577148,-6.974709508816476,2.458200454711914,2.553630480732928,338830.8110560113,10000,575950.6994596984,-6.434264303093251,-6.979565484004732
451,-2.2761918770711698,-16.274151010958754,0.939171314239502,-6.958033271471767,2.4773037433624268,2.5278423857641057,494311438.77101874,10000,216493513.6187543,-6.417021674877983,-6.9571198161652665
452,-2.271900168133251,-16.811773516086877,0.9115734100341797,-7.03349880203165,2.507680892944336,2.5722052583841046,476363583.5873138,10000,210597734.52175495,-6.484317516013164,-7.030611322730954
453,-2.281839762164669,-17.089867186816214,0.905630350112915,-6.980509233638295,2.5065267086029053,2.554461917937308,493621210.9324134,10000,216306499.90810508,-6.432532645667321,-6.979754500940506
454,-2.288493338385345,-16.101697875496956,0.9085984230041504,-7.00991595903358,2.4890358448028564,2.5321556505522085,593290.0783664738,10000,210608051.22921968,-6.473794244291565,-7.0253032743699455
455,-2.313826419846525,-16.227170608826825,0.9132585525512695,-7.0609825114705655,2.497180223464966,2.586863795069779,482065682.2630086,10000,216334873.66581568,-6.508544289080909,-7.063975144830425
456,-2.197743290517624,-17.45244980654688,0.9139091968536377,-6.958284811272948,2.507843017578125,2.552734071302069,468274241.23928535,10000,210549869.85879764,-6.427119073418436,-6.972791925869016
457,-2.3597535062690778,-16.714781718122175,0.9084348678588867,-7.065868815425294,2.485191583633423,2.6922625537528675,479971028.35768485,10000,210629116.88345885,-6.506290572731256,-7.051020027025884
458,-2.3260548577170392,-17.452449806546877,0.9210631847381592,-6.953314198666418,2.499142646789551,2.5203517453241506,473099094.8535679,10000,210578200.73644695,-6.40953798975898,-6.955802550702385
459,-2.4737125143903147,-16.977341546214905,0.9105381965637207,-7.120265160006816,2.4969005584716797,2.514705594322458,759065.7357896337,10000,216395777.3060097,-6.441485840705237,-6.986239163468895
460,-2.314236566529616,-17.061830495216235,0.9347796440124512,-7.046153341324325,2.469310998916626,2.5868619037902207,400336.098274373,10000,210484001.21931604,-6.492920398294267,-7.045918596142557
461,-2.141738470245699,-16.44939320684105,0.9057857990264893,-6.957330971375706,2.4820175170898438,2.5297408444389804,415301.4940948619,10000,6348882.9333074065,-6.429038809276957,-6.976470794167035
462,-2.519260672378919,-16.589753228557495,0.9091157913208008,-7.187554349114506,2.4887423515319824,2.5778730066923994,854313.490388658,10000,705491.6253187413,-6.501106139184898,-7.051575720308999
463,-2.3925773526404344,-15.689548103698705,0.9396679401397705,-7.103536482564337,2.4680299758911133,2.570483475407019,487125.39694993355,10000,210605187.64122647,-6.512397089590357,-7.063823737758377
464,-2.3993655948590247,-16.600706567002874,0.9159517288208008,-6.904529918551999,2.486039161682129,2.468821077090011,510657.74472830736,10000,210387148.14249566,-6.410548055243889,-6.952575873311033
465,-2.4531425747034086,-16.114202149232373,0.9128408432006836,-7.082657664389559,2.4471962451934814,2.5969541818061272,606856.6264112691,10000,216208137.2713051,-6.450895688399578,-6.991475453839477
466,-2.416223770283649,-17.45244980654688,0.9155163764953613,-6.894898677831245,2.4861388206481934,2.6018771353108523,473387700.4704159,10000,216385474.73601544,-6.445850907985167,-6.985731198333086
467,-2.3363821217919467,-17.355458008582183,0.9432499408721924,-7.11813222384027,2.5101685523986816,2.5629137589319746,727499.7888149588,10000,216332977.29399022,-6.440207983201497,-6.98048431272511
468,-2.270400907812356,-16.274151010958754,0.9078407287597656,-6.999828035217576,2.4723737239837646,2.580895849088674,9661647.78238641,10000,6539718.744283261,-6.4387104719129,-6.977199156483709
469,-2.1960239548798617,-17.08986718681621,0.921424388885498,-7.024237699424149,2.4957427978515625,2.5743811553034988,479730649.54315764,10000,216294471.21499613,-6.429887296200189,-6.975639399558974
470,-2.237286536334809,-17.46495265551025,0.9150791168212891,-6.88147583724917,2.4812467098236084,2.521806144304321,192481.7909167767,10000,587499.9411847501,-6.42196508098554,-6.9705640561278805
471,-2.197658495100056,-16.964838697251537,0.9120426177978516,-6.881045468432631,2.466757297515869,2.532055913865768,471546603.06515723,10000,216329153.12210214,-6.423114462041257,-6.965540288436576
472,-2.2823571970387393,-17.3762367140055,0.9058701992034912,-7.034822559494457,2.484621286392212,2.5162611519763103,561420.5623700976,10000,6503106.342417294,-6.447283063390954,-6.994478520748974
473,-2.280892227971989,-17.464952655510253,0.9093844890594482,-6.932579830928916,2.4937641620635986,2.5449706821237528,9852264.161371257,10000,216411344.05306756,-6.437104428716077,-6.984538433029307
474,-2.387957506821597,-16.227170608826828,0.9457502365112305,-7.1214749908365365,2.5097720623016357,2.5488505522474023,774630.9628021412,10000,598934.2363768567,-6.4917123368482805,-7.0413986702904365
475,-2.352565923557293,-16.21213009082267,0.9142115116119385,-6.948094873439132,2.479637384414673,2.489976754999658,434233.5526207381,10000,210493705.53143758,-6.414521079634684,-6.957710788559821
476,-2.380595481019759,-16.474655728094106,0.9097599983215332,-6.968028476275953,2.503462076187134,2.5079191912726295,471722468.2389906,10000,216138721.4856547,-6.405820385223901,-6.949367300863513
477,-2.259419043932571,-15.964150862264535,0.9210247993469238,-7.056860395554566,2.508410930633545,2.5507531789674256,778241.2918421592,10000,216323404.96717015,-6.433447506013837,-6.97812408042422
478,-2.421128971707482,-17.199361833744284,0.9668989181518555,-7.0487612123976895,2.495640516281128,2.6261545466071228,486282706.779196,10000,216491044.8299027,-6.4885339549755905,-7.031865168219457
479,-2.382249015387876,-15.947229550892013,0.9121310710906982,-6.929667594022058,2.5003621578216553,2.536029735668749,493670825.1967702,10000,216157557.0394796,-6.393623562113657,-6.931475397324057
480,-2.2256657838961336,-15.778174592033691,0.9117236137390137,-6.959472487559836,2.497500419616699,2.5605993072856177,205949.88428714566,10000,216128920.70458874,-6.395742561815637,-6.937314386596678
481,-2.141738470245699,-16.5018346408998,0.9187984466552734,-6.971080286504752,2.4972782135009766,2.486777591854003,200275.50281583812,10000,216123063.84496218,-6.375150151922388,-6.911008006213009
482,-2.4259825021594184,-16.047297957588196,0.9046432971954346,-6.978954333319376,2.4790139198303223,2.5685906258671123,9733353.089803092,10000,216279501.97591138,-6.392213125122602,-6.925681361356955
483,-2.271900168133251,-16.089193601482034,0.9105322360992432,-7.057711388435961,2.4809067249298096,2.5923848326224093,699877.0544862467,10000,6297356.110734473,-6.455240546883788,-6.9912989243939085
484,-2.293927340870125,-16.96449277600458,0.9140629768371582,-6.933402059580313,2.488060235977173,2.481415561416313,473278364.9226184,10000,216408006.1628597,-6.3919664593651655,-6.937266052163832
485,-2.4266554435133245,-16.452221890029445,0.9016835689544678,-7.063554802373174,2.4807839393615723,2.5801838878389485,873262.5534774922,10000,210663144.2523695,-6.5013451485266796,-7.044450968662434
486,-2.3135648111119353,-17.06149562820228,0.9022367000579834,-7.033297456016415,2.466216802597046,2.5180198742471833,483314761.78108203,10000,216172460.37685072,-6.407512621497543,-6.945225133543833
487,-2.319186900366766,-17.186858984780915,0.9051222801208496,-6.9349084626920146,2.5089187622070312,2.4613534596711037,9813217.267779578,10000,6442802.294448362,-6.44821441948155,-7.00329028149404
488,-2.3131546644288448,-17.02432194834683,0.9026942253112793,-6.97090731132857,2.481642246246338,2.513029902463207,10237702.020709991,10000,216402626.6905796,-6.440507116334443,-6.9872009755662905
489,-2.4658778782352675,-16.087117882599205,0.9114797115325928,-7.059702685134213,2.4825472831726074,2.4463656372587166,601107.5131823845,10000,6309266.139437456,-6.4497380997728895,-6.995771683446868
490,-2.5356399314773395,-17.827535275240923,0.9032001495361328,-7.048839537136682,2.510138750076294,2.4667162351647085,459001.3633813428,10000,210671957.66518518,-6.462391616980622,-7.01163082225621
491,-2.424623381939675,-17.25543521692354,0.9091243743896484,-7.020218079192427,2.4746930599212646,2.5104866874113636,384770.393680321,10000,210502722.87413839,-6.461602012469808,-7.013352919367938
492,-2.349194397957476,-16.227170608826828,0.9124834537506104,-7.071465251799766,2.446920394897461,2.5856515123528525,9741314.94851895,10000,6459385.845716767,-6.485901481933063,-7.038074000121005
493,-2.2914840384142057,-16.625723667977947,0.9138705730438232,-7.07984077956976,2.494563341140747,2.6096869631993846,9742867.215116687,10000,216234408.90915284,-6.454354896658861,-6.996201647539012
494,-2.4562007642281083,-16.21294149266279,0.9111289978027344,-7.098987076668937,2.4991559982299805,2.6419844100642993,9597751.4520674,10000,6443582.59726545,-6.5052643550582,-7.054501923794503
495,-2.257199068927917,-17.11355714733668,0.9203062057495117,-7.100050700572552,2.4986586570739746,2.662637538229275,794719.9227559881,10000,210675428.35060105,-6.521888871487679,-7.0768494812461835
496,-2.3861943312261436,-16.177159212994052,0.9227449893951416,-6.937165061124618,2.51322865486145,2.5707275238063443,9638035.24882806,10000,216330228.65252998,-6.430183544151175,-6.978695261701528
497,-2.4173698404613093,-16.625723667977947,0.9129204750061035,-7.107507557079468,2.5275471210479736,2.6810801403494824,906766.634009013,10000,651538.3261163821,-6.497554844802433,-7.041953184184379
498,-2.4259825021594184,-17.46495265551025,0.9149959087371826,-6.852766251006473,2.4845027923583984,2.4511361141622117,468446534.1601544,10000,216408578.57943958,-6.401071436026685,-6.943488558673156
499,-2.141738470245699,-17.839791950527122,0.9043271541595459,-6.909441496798629,2.4925427436828613,2.4884552274500336,485414823.6958964,10000,216212970.3216264,-6.392731897240233,-6.9409006599674266
500,-2.2914840384142057,-17.089867186816214,0.93375563621521,-7.073435808616702,2.5160696506500244,2.4709683307297707,621018.9671134612,10000,602568.3331295955,-6.444355839409491,-6.993780140203416
501,-2.1922915417056665,-16.98984439515757,0.9193742275238037,-7.019714672343459,2.498250961303711,2.4576963590828416,359872.8258151103,10000,210496674.45627293,-6.463036595971027,-7.0158365665237685
502,-2.3861943312261436,-16.209909115883306,0.9619784355163574,-6.921347061001562,2.5005264282226562,2.4836572046718444,9529466.874650009,10000,216090720.08283624,-6.384259304003079,-6.9281231699144685
503,-2.358691971089769,-16.212130090822665,0.9170684814453125,-7.090259606991131,2.489485025405884,2.485559279147723,421146.9458954231,10000,216218908.55169386,-6.452580238880058,-7.000459049822472
504,-2.3391487991215043,-17.255435216923537,0.9031085968017578,-6.9854818092335424,2.460732936859131,2.408509777728306,450399631.8240549,10000,216426478.85062146,-6.423647092484512,-6.967934675454951
505,-2.4340729071360516,-16.22545004231156,0.9142329692840576,-7.059067747550708,2.4861087799072266,2.454851663760099,595415.3496625363,10000,6381054.303319092,-6.485006163922525,-7.04066023872004
506,-2.4360099651331866,-16.961807703578287,0.9065253734588623,-7.070416299776097,2.488381862640381,2.511179303522184,469707300.72968876,10000,216509154.43480283,-6.450809320165488,-6.991921428888082
507,-2.3549299533706725,-16.199133917226845,0.9111409187316895,-6.975587372028759,2.4926483631134033,2.4800233445199895,380514.30585129233,10000,6349006.356448239,-6.450346557100616,-7.0011830184121555
508,-2.281839762164669,-15.699510035320447,0.9056060314178467,-6.973442845379721,2.502556324005127,2.5601069306024407,480165946.86092395,10000,216205870.15279016,-6.417156143119583,-6.959461120633592
509,-2.472576776465242,-16.186848338327426,0.9140534400939941,-6.9056095522116845,2.514991283416748,2.5799954478652003,461325088.7483669,10000,210281105.0514883,-6.446123150722962,-6.98769768053545
510,-2.291073891731114,-16.186196453679738,0.9108760356903076,-6.987215184640195,2.4761099815368652,2.5197697756381547,479197738.03920686,10000,216148310.13294917,-6.448319508027031,-6.990347017946656
511,-2.217157059780418,-15.84716114419583,0.9271137714385986,-6.938770136605003,2.496462345123291,2.5748516182692036,321389.441430311,10000,6203088.412290562,-6.37653868441266,-6.90816770735438
512,-2.3907643708824744,-17.58998114507493,0.9195783138275146,-7.03328610359725,2.51780366897583,2.510693572773419,485024096.02359784,10000,216272796.6691622,-6.430939766734418,-6.977010676220572
513,-2.4951202942149475,-17.45244980654688,0.9113039970397949,-6.967750340625903,2.5100224018096924,2.5892077820912704,481985060.3730724,10000,216420042.51935032,-6.48161770999617,-7.0280072766082
514,-2.4604409350619036,-17.03716243712404,0.9105350971221924,-6.926382973111458,2.4553825855255127,2.509536902304863,9516637.345345156,10000,216281705.8765398,-6.414302280594497,-6.954903353527043
515,-2.4075260948857533,-15.961579787060856,0.9090886116027832,-7.019629236039456,2.4888217449188232,2.4907874391303606,540035.5834332154,10000,216389368.96360996,-6.424166036657422,-6.968576484446869
516,-2.285992981102925,-16.464724738992818,0.9056844711303711,-6.962508396878587,2.499441623687744,2.6050557786639885,191414.63871334645,10000,577116.8281109476,-6.487265056265245,-7.038834738951064
517,-2.241332844361092,-15.875210621950389,0.9014720916748047,-6.882188337276133,2.4803225994110107,2.508878886836522,9253880.960249167,10000,6344662.672938672,-6.429856405353648,-6.973773903667961
518,-2.296476565070998,-15.94861524925964,0.9068417549133301,-6.994376910830513,2.504469633102417,2.520826623748154,597775.8659060543,10000,210479679.8374793,-6.422918266758822,-6.966217424199479
519,-2.313608060923995,-16.015837056049907,0.9111785888671875,-6.901271191209235,2.4791152477264404,2.5650297280178602,326154.5976961712,10000,210376594.12041122,-6.408217457096158,-6.947743630851001
520,-2.3264659717783136,-16.199133917226845,0.9270188808441162,-7.0395958666997585,2.5066490173339844,2.57583381674168,618176.1746523479,10000,210509808.76010168,-6.438116119267586,-6.985426154772655
521,-2.293927340870125,-15.99219074928434,0.9142680168151855,-6.8273999863304455,2.4644694328308105,2.5377235632014714,491469501.9911711,10000,216295502.3620865,-6.38023178277124,-6.916254437834252
522,-2.4711556423659236,-16.21213009082267,0.9121589660644531,-6.974052728508579,2.48689341545105,2.57643872073045,602018.1375079203,10000,427403.4507259613,-6.445848772346806,-6.987536900477899
523,-2.3901778786571155,-15.452952272088416,0.9456655979156494,-6.923723858883665,2.492276668548584,2.503007146660314,555168.3659491295,10000,216205192.60922664,-6.392961644154171,-6.9323938087385875
524,-2.2914840384142057,-16.19913391722685,0.9094107151031494,-7.088137498457926,2.5049948692321777,2.5376111547860716,887111.9962024468,10000,210558708.5728651,-6.419843354628501,-6.967031012207214
525,-2.4289086546765994,-16.492761430592797,0.9187467098236084,-6.987704099101573,2.4980242252349854,2.540840810417198,479479462.1066506,10000,216339707.1517104,-6.422399113220142,-6.967019313647355
526,-2.3142365665296163,-16.322486073905786,0.9158129692077637,-6.825644470257546,2.4782238006591797,2.5923549106196213,494859944.6443931,10000,216209465.240281,-6.391804823506327,-6.925678612708012
527,-2.4020739586409094,-16.517370253904698,0.9265356063842773,-7.020555052673398,2.5045695304870605,2.587426087328997,472654749.10771805,10000,216413180.72018778,-6.421127523708116,-6.965634435733888
528,-2.2906920414478558,-16.714781718122175,0.9122483730316162,-6.961477012042239,2.4858968257904053,2.5288431017279285,352412.2532302235,10000,6330531.589601237,-6.412211039664778,-6.959100014785578
529,-2.276764296205479,-16.589753228557495,0.9272565841674805,-7.120708398732462,2.4431777000427246,2.580774918914673,934577.6017835666,10000,216516156.48175016,-6.463178444460439,-7.004044883602878
530,-2.380595481019759,-16.589753228557495,0.9396023750305176,-6.902443772681788,2.4784178733825684,2.6233695231083733,9222728.338870032,10000,6399240.5924515035,-6.451130305009093,-6.994245522261859
531,-2.3822490153878766,-17.589981145074926,0.9115798473358154,-7.0755981311563225,2.519505739212036,2.595939096324113,460096415.60007286,10000,210676917.5077796,-6.494107138067596,-7.041526159743895
532,-2.3142365665296163,-16.5897532285575,0.9132583141326904,-7.072674301719998,2.4783883094787598,2.5914562553267104,968507.4417370155,10000,210597250.31163618,-6.463302341506482,-7.005776923297557
533,-2.259419043932571,-17.45244980654688,0.9140381813049316,-6.883834863896528,2.468219757080078,2.4975630714181163,459028331.5661994,10000,210503207.0842572,-6.419094273819173,-6.965424061429457
534,-2.2867607015802744,-16.11287308596661,0.9054491519927979,-6.920711942006671,2.4848861694335938,2.545923902938996,490145476.926708,10000,216224271.82161057,-6.441363198461299,-6.980086089218396
535,-2.3135648111119353,-17.54944160451158,0.9032621383666992,-6.994075053603935,2.4889049530029297,2.5194564236647015,362748.54670646705,10000,600426.4786871007,-6.449303039423672,-6.994777952832778
536,-2.409798901820804,-15.34954585408297,0.9410271644592285,-6.860309989727749,2.488715171813965,2.398499365017997,9277718.33040214,10000,216116746.3961971,-6.350805994225327,-6.887323844173857
537,-2.3385031694187175,-16.212130090822665,0.9094865322113037,-6.901079727232163,2.5212464332580566,2.4387109812893275,9700955.801951474,10000,6425734.795456756,-6.411154509251353,-6.9517340792263855
538,-2.141738470245699,-16.072315058563266,0.9291682243347168,-6.937922934832734,2.5063154697418213,2.550752973827375,771994.906128843,10000,210672940.6659904,-6.416865874873523,-6.953244063734796
539,-2.337672733571349,-16.839810207686853,0.899775505065918,-6.848801314507866,2.433204174041748,2.4802170612773966,469173834.23042107,10000,216501090.16136667,-6.409488748618142,-6.952370072239735
540,-2.4403380879968393,-15.726569657844436,0.9143052101135254,-6.836803126804874,2.502629280090332,2.4784279532504176,468606815.4045044,10000,216035124.7665886,-6.347029887727958,-6.884863802413299
541,-2.3355919838488104,-16.112873085966605,0.9075238704681396,-7.000044383964498,2.4981231689453125,2.570606368673797,408040.31160015985,10000,210400666.00030702,-6.45719521870149,-7.002457883074267
542,-2.3131546644288448,-17.561944453474954,0.92177414894104,-6.9884070058970424,2.481295347213745,2.5749622341645426,489528149.67904806,10000,216430303.0300333,-6.427677092284313,-6.9709816614400335
543,-2.271900168133251,-16.324162406791526,0.9144084453582764,-6.923008607519371,2.4945387840270996,2.554400567666899,354543.8527296649,10000,216302677.80777845,-6.374158880278217,-6.915699829185441
544,-2.2661559714652806,-16.08785598499153,0.9097001552581787,-6.996693530472188,2.4899206161499023,2.573802287689385,537979.8998386399,10000,216207001.6005987,-6.384139154740317,-6.917342773379019
545,-2.358610304548604,-17.18685898478091,0.9218399524688721,-6.964977528053964,2.506284236907959,2.5749584634194957,9584769.726988543,10000,6418880.659675869,-6.4488086486920695,-6.987970786434278
546,-2.404599771625116,-15.990138715007298,0.9278271198272705,-7.148006158351751,2.4858367443084717,2.6307708706690245,914610.3080015338,10000,210593522.42893738,-6.483071702486569,-7.02602560317898
547,-2.0801797444735484,-16.714781718122175,0.9122960567474365,-7.051201245821224,2.462125778198242,2.6209049721823963,772648.9586118998,10000,599162.2356706223,-6.473224835747721,-7.0171549164678
548,-2.4259825021594184,-16.112873085966605,0.9085693359375,-6.945068313881854,2.4773354530334473,2.5057523208498593,318367.14440196974,10000,216122908.71306524,-6.371937721212786,-6.906875245009674
549,-2.4274231639906745,-16.426808997369307,0.9311022758483887,-7.02419953040708,2.47660493850708,2.567964287585778,733833.7636754364,10000,210587294.8226213,-6.4891936921855695,-7.040866057626485
550,-2.3131546644288448,-16.250467144964166,0.9103660583496094,-7.024107247108717,2.485671043395996,2.615915561412887,467904205.2052375,10000,210356978.53368858,-6.42992583668747,-6.972434171049336
551,-2.3222666584707854,-16.214667759863456,0.9035112857818604,-7.042997800578017,2.4623231887817383,2.5793630580304336,479578646.8396248,10000,210612159.62818706,-6.4487410330099655,-6.993170826315816
552,-2.3389308380410743,-16.089193601482034,0.9143540859222412,-6.92894154224902,2.44482421875,2.4917902967669026,9614471.749641161,10000,6321816.298674611,-6.3840289245949355,-6.92658728362605
553,-2.2970269862955996,-16.71478171812218,0.9079926013946533,-6.921767630662193,2.477353811264038,2.4780316191028335,460963675.5443095,10000,216419536.50837943,-6.40021741816802,-6.944149046577251
554,-2.3424698446453935,-16.21213009082267,0.9094657897949219,-6.980338216494321,2.4751687049865723,2.4488638322600176,561253.7942229953,10000,216417699.8412592,-6.392035266166085,-6.934996305471071
555,-2.5274545075303125,-17.077364337852845,0.9049389362335205,-6.887580744858406,2.485051393508911,2.4854108641128105,9140824.244939316,10000,6259458.602724344,-6.418476463007449,-6.961784737154085
556,-2.352565923557293,-15.37757889471452,0.9103896617889404,-6.889194194282015,2.473414182662964,2.3897620892188685,172685.82903969515,10000,6209919.31793483,-6.348243396142924,-6.889759298993672
557,-2.3389308380410747,-17.19936183374428,0.9116461277008057,-6.989433487640984,2.4885005950927734,2.46997203810354,720056.0202391741,10000,210556871.90574494,-6.415022489059193,-6.964235883234002
558,-2.2256657838961336,-15.775142216372558,0.9058334827423096,-6.923370833576395,2.5062270164489746,2.5393330489564963,483472205.1100594,10000,216209212.80173287,-6.399835654219767,-6.943870392780228
559,-2.3822490153878766,-16.324162406791526,0.9060511589050293,-6.941657835538292,2.507911205291748,2.4791833638068246,242877.9251707684,10000,6402261.456154387,-6.405837782622174,-6.9528490936326435
560,-2.2943374875532165,-16.089639270298775,0.9032084941864014,-6.902570725038142,2.493312120437622,2.538039796476053,179824.93644126662,10000,6343684.285465764,-6.401395214755989,-6.946689068019017
561,-2.319186900366766,-17.690003936733575,0.9133749008178711,-6.945358243861169,2.457606077194214,2.538911703046612,573656.1912692976,10000,6430452.906768998,-6.441648536907329,-6.985807366077621
562,-2.3998714271373913,-16.186631068263477,0.9162399768829346,-7.0519003047720314,2.5227789878845215,2.465342574996556,803210.1626491003,10000,216362715.95837718,-6.381089042993361,-6.927560046767242
563,-2.272310314816342,-17.339924165945572,0.9103119373321533,-6.874644437503493,2.5124385356903076,2.4235765337642423,9784244.360742059,10000,216424911.22192478,-6.371767969779964,-6.914778843618303
564,-2.2769906737515626,-16.17238346525945,0.9051368236541748,-6.8136537018559,2.501722574234009,2.4704104097054165,469100183.31559366,10000,210470964.5465527,-6.376718992770583,-6.9140078127643925
565,-2.3302168437527144,-16.177159212994056,0.9104828834533691,-6.922865659214951,2.4878156185150146,2.4284385317929083,10462227.414671885,10000,6350719.600427616,-6.3663283266043145,-6.91017279047073
566,-2.3597535062690778,-17.45244980654688,0.8987770080566406,-7.138009866012988,2.483027935028076,2.4982184757360275,814307.4397815457,10000,6536864.680428238,-6.444035872578068,-6.984940274142071
567,-2.303928854758994,-16.227170608826825,0.9056649208068848,-6.990903153170172,2.453892707824707,2.5209185746213447,443771564.9579413,10000,210526463.18030283,-6.437301741030125,-6.981501835338669
568,-2.3549299533706725,-17.464952655510245,0.9058938026428223,-6.971234523722112,2.4976446628570557,2.547036217933571,509100.0512414464,10000,210545177.05626103,-6.434211375028324,-6.977796685718367
569,-2.272310314816342,-16.5897532285575,0.9044523239135742,-6.94151036211859,2.4989168643951416,2.476243092521148,479941024.8134351,10000,216312371.48617798,-6.374825264755144,-6.915342995665554
570,-2.318772382266898,-16.324162406791526,0.9151558876037598,-6.889352423717719,2.4965877532958984,2.4710239415730233,407418.34193497465,10000,635845.3138610647,-6.394395892444515,-6.9378698823174
571,-2.557618066986022,-17.815032426277547,0.9103703498840332,-7.0394607137272045,2.4718973636627197,2.5343473482739696,402128.4173309882,10000,702998.3484416483,-6.4724015912673,-7.018573587020425
572,-2.354929953370672,-15.849594686976811,0.9299724102020264,-6.9034072860376225,2.4721100330352783,2.4906838071057473,9485046.986833539,10000,6198224.468450945,-6.358541662024957,-6.892734006652556
573,-2.073674099613342,-15.922212449916936,0.9060184955596924,-6.952815030403511,2.4995086193084717,2.47366479877294,630650.4172974806,10000,584157.2922420326,-6.344201158267225,-6.88249650820472
574,-2.281839762164669,-16.340302871567488,0.9161317348480225,-6.987379761096976,2.473294258117676,2.49220392434113,561610.6779851592,10000,6441891.537904075,-6.390156205116703,-6.929100304940424
575,-2.3597535062690778,-16.347503174880863,0.9128880500793457,-6.999940812631001,2.467109441757202,2.4526836891944193,476039376.8000467,10000,216327888.43598846,-6.370325151877578,-6.91371842932357
576,-2.3549299533706725,-17.464952655510253,0.9324448108673096,-6.906227694094657,2.498664379119873,2.5192537343559365,475148548.3900626,10000,210577059.91657132,-6.391203183068402,-6.934160681549771
577,-2.141738470245699,-16.81480450978082,0.9079174995422363,-6.946153655347303,2.517605781555176,2.526249278661594,9831296.111274065,10000,216326753.2083793,-6.359495317420922,-6.8921382007499385
578,-2.2914840384142057,-15.849594686976811,0.9154031276702881,-6.9888797030251215,2.4692227840423584,2.5202425237024846,558502.7994952052,10000,216224404.61681852,-6.408498585763573,-6.9503263519410625
579,-2.3822490153878766,-15.989616478640134,0.905658483505249,-6.960742934588392,2.4959216117858887,2.490698860293431,459614643.40183103,10000,216388696.03337872,-6.37655773291587,-6.915537172307133
580,-2.153596694243537,-15.961119523181392,0.911585807800293,-6.888919486528532,2.51116681098938,2.5480907456647075,544059.152532605,10000,6235293.642394922,-6.391110272198946,-6.932042099401257
581,-2.1929658713005526,-16.367732941028116,0.9215688705444336,-6.8901833429582595,2.4927127361297607,2.490031718611589,481343784.8321922,10000,216517871.79729092,-6.398702322466938,-6.937778653201255
582,-2.141738470245699,-16.312139857403608,0.9207813739776611,-6.851532382360577,2.466150999069214,2.4728199411679843,9615267.296288097,10000,6134441.455626276,-6.37693835394061,-6.916886955168664
583,-2.418956291389514,-16.209909115883306,0.9279048442840576,-6.964401138417414,2.4591522216796875,2.555712732461151,462029088.5978497,10000,210561320.97863376,-6.431222007736921,-6.976946970354929
584,-2.2943374875532165,-16.96345453869035,0.9149608612060547,-7.031692800461668,2.456822156906128,2.611589333516272,492419.0673764305,10000,597364.5361187202,-6.485078552053512,-7.035736561900337
