PolicyExecTime,Itr,Average reward,NumTrajs,Average latency,EnvExecTime,AverageReturn,AverageDiscountedReturn,MaxReturn,Average greedy latency,MinReturn,StdReturn
1.233147382736206,307,-12.598392132027309,5000,665268841.1141874,0.38199853897094727,-12.598392132027309,-11.539252772079083,-7.517681937617526,420443996.46725094,-17.499993271696958,3.413527518059738
1.229698896408081,308,-12.538494334150597,5000,658549542.729871,0.38004517555236816,-12.538494334150597,-11.489004513644858,-7.2935582049692975,420443996.46725076,-17.499993271696958,3.3912894332717554
1.2217504978179932,309,-12.432237282772327,5000,648478800.2192676,0.3801848888397217,-12.432237282772327,-11.399723543651051,-7.340815265415991,420443996.46725076,-17.499993271696958,3.3449263450809346
1.253169298171997,310,-12.2930635364372,5000,638402929.1434773,0.38244199752807617,-12.293063536437199,-11.282518548900216,-7.243138684573457,420443996.46725076,-17.499993271696958,3.2817389681996687
1.2168457508087158,311,-12.121326218833715,5000,628324765.0842205,0.3847618103027344,-12.121326218833714,-11.137113407312954,-7.268446506971529,420443996.4672509,-17.499993271696958,3.2107633945973264
1.2318105697631836,312,-11.910038959374022,5000,621600127.3124375,0.38691163063049316,-11.910038959374022,-10.957486711012976,-7.001782797078829,420443996.4672509,-17.73595231059102,3.1227822932551677
1.2438254356384277,313,-11.708899894714563,5000,598096202.6100501,0.3917243480682373,-11.708899894714563,-10.785893004287667,-6.7543421300394755,420443996.46725076,-17.611683680852476,3.060518083193507
1.2361133098602295,314,-11.506785146860391,5000,598084302.1497498,0.4196763038635254,-11.506785146860391,-10.612577801858292,-6.544489720856233,420443996.46725076,-17.836020717287205,2.977890734356009
1.2159795761108398,315,-11.356970919042285,5000,574585585.9879657,0.3976132869720459,-11.356970919042283,-10.482244295708325,-6.7109689715038465,420443996.4672509,-17.83676061153715,2.9468761990362395
1.2266442775726318,316,-11.263351283112648,5000,578365466.9526767,0.40110325813293457,-11.263351283112648,-10.401063565928133,-6.088057804855167,420443996.46725094,-17.73595231059102,2.935306913714119
1.2336478233337402,317,-11.26646145027101,5000,561214932.0274409,0.40466928482055664,-11.266461450271008,-10.4022942720247,-6.662579774358834,420443996.4672509,-17.735952310591024,2.9332180294775982
1.2218937873840332,318,-11.322116363104628,5000,575071710.8286521,0.4012424945831299,-11.322116363104628,-10.449332266613231,-6.568421269056783,420443996.46725076,-18.612025594592524,2.968879575186437
