EnvExecTime,NumTrajs,Itr,AverageDiscountedReturn,StdReturn,PolicyExecTime,MinReturn,Average latency,AverageReturn,Average reward,Average greedy latency,MaxReturn
0.9320003986358643,10000,353,-5.204878853989962,1.3707938285586392,2.4753494262695312,-10.071545546072418,756.7978408176749,-5.617635316157556,-5.215444869015577,815.9553346426147,-2.4761237505879596
0.9409246444702148,10000,354,-5.744225550882562,1.4239683884371024,2.4602389335632324,-10.795370515692,838.8296797977583,-6.19799223613193,-5.800903086896545,836.0135601993696,-2.6399211024418054
0.9485738277435303,10000,355,-5.391182335400268,1.3049054807855647,2.4911651611328125,-10.527005100605416,866.2163083601162,-5.825491569820581,-6.075399250723595,813.6743351272037,-2.5042862553478
0.9857819080352783,10000,356,-5.754648351647814,1.2510362501050394,2.5039799213409424,-10.403391707187415,864.608937944554,-6.215673434346277,-5.998995401060254,825.5005543848446,-2.476234479496427
0.9512736797332764,10000,357,-5.501209469389575,1.5105935951032747,2.4890990257263184,-11.664226777685002,877.7421890181188,-5.9444837858163035,-6.049186050900043,833.6005047100475,-2.456328648084893
0.9530715942382812,10000,358,-5.521526546091427,1.3120234154147858,2.4991884231567383,-10.356592287259309,866.3794304415293,-5.968523978217201,-6.086513365938368,821.6926178583963,-2.4990503118362772
0.9457316398620605,10000,359,-5.693454485603605,1.4462934436817816,2.4756762981414795,-10.795370515692,930.9499922474315,-6.142881239041861,-6.446796108232809,836.2152308594023,-2.5615384420197986
0.9554071426391602,10000,360,-5.493354965140146,1.2928130041087873,2.477185010910034,-10.419842836462204,816.5655131927463,-5.935845914451447,-5.719717071548516,817.0264859519685,-2.657298808820381
0.9450054168701172,10000,361,-5.87893896318451,1.3879008885635775,2.4928195476531982,-10.635388278218478,902.5453609790312,-6.342673355243643,-6.252823690265574,844.3955915293284,-2.9812495536140964
0.9506361484527588,10000,362,-5.857818300933053,1.2875195150369576,2.4527182579040527,-10.526497540495585,945.8576223933766,-6.328729091036842,-6.587752702065964,838.0419493643624,-2.9600880075105116
0.9464700222015381,10000,363,-5.704491158648036,1.3245651630666708,2.482393264770508,-10.795370515692,886.2211652275167,-6.158704340029441,-6.227373226698302,827.4917454451015,-2.9522513320625343
0.9590790271759033,10000,364,-5.245812214447519,1.2823551236837551,2.488581418991089,-10.417006907836738,782.3452140246964,-5.664807664074864,-5.379963694499488,813.6310642234666,-2.4129125849860804
0.9432916641235352,10000,365,-5.517872195729529,1.3511426884967537,2.4690353870391846,-10.419842836462204,889.98793896004,-5.963161263161814,-6.195516651702648,821.7453433168139,-2.5615384420197986
0.9401988983154297,10000,366,-5.175509597630678,1.235996213074672,2.4424245357513428,-10.708552088055335,808.3052583831487,-5.590452414553064,-5.543373754783142,808.6328994417463,-2.4129125849860804
