StdReturn,Average reward,AverageReturn,Average latency,MaxReturn,AverageDiscountedReturn,PolicyExecTime,Average greedy latency,MinReturn,EnvExecTime,NumTrajs,Itr
3.5073283255060175,-12.785192664373385,-12.785192664373385,1594745.9650429534,-7.438205010268857,-11.693950249461246,1.2231981754302979,922540.6072220654,-17.499877923726746,0.37175512313842773,5000,29
3.5076583426825256,-12.785313170460432,-12.785313170460432,1594876.3238796596,-7.689145354254397,-11.694065253088628,1.222141981124878,922540.6072220653,-17.499877923726746,0.37471961975097656,5000,30
3.507450490883094,-12.785855978272405,-12.785855978272403,1595008.135067822,-7.689145354254397,-11.694587838521235,1.2231841087341309,922540.6072220653,-17.499877923726746,0.3715510368347168,5000,31
3.507519107169579,-12.785908514185737,-12.785908514185737,1595008.196507822,-7.689145354254397,-11.694638623237461,1.222884178161621,922540.6072220654,-17.499877923726746,0.3724074363708496,5000,32
3.507519107169579,-12.785908514185737,-12.785908514185737,1595008.196507822,-7.689145354254397,-11.694638623237461,1.2212848663330078,922540.6072220653,-17.499877923726746,0.3706369400024414,5000,33
3.507519107169579,-12.785908514185737,-12.785908514185737,1595008.196507822,-7.689145354254397,-11.694638623237461,1.2383108139038086,922540.6072220653,-17.499877923726746,0.3690171241760254,5000,34
3.507519107169579,-12.785908514185737,-12.785908514185737,1595008.196507822,-7.689145354254397,-11.694638623237461,1.232956886291504,922540.6072220654,-17.499877923726746,0.3735673427581787,5000,35
3.507519107169579,-12.785908514185737,-12.785908514185737,1595008.196507822,-7.689145354254397,-11.694638623237461,1.2318146228790283,922540.6072220654,-17.499877923726746,0.3704395294189453,5000,36
3.507519107169579,-12.785908514185737,-12.785908514185737,1595008.196507822,-7.689145354254397,-11.694638623237461,1.219844102859497,922540.6072220654,-17.499877923726746,0.382859468460083,5000,37
3.507519107169579,-12.785908514185737,-12.785908514185737,1595008.196507822,-7.689145354254397,-11.694638623237461,1.2223501205444336,922540.6072220653,-17.499877923726746,0.37120747566223145,5000,38
3.507519107169579,-12.785908514185737,-12.785908514185737,1595008.196507822,-7.689145354254397,-11.694638623237461,1.2363176345825195,922540.6072220654,-17.499877923726746,0.3772408962249756,5000,39
3.507519107169579,-12.785908514185737,-12.785908514185737,1595008.196507822,-7.689145354254397,-11.694638623237461,1.2352359294891357,922540.6072220653,-17.499877923726746,0.37092041969299316,5000,40
3.507519107169579,-12.785908514185737,-12.785908514185738,1595008.196507822,-7.689145354254397,-11.694638623237461,1.240748643875122,922540.6072220653,-17.499877923726746,0.39095187187194824,5000,41
3.507519107169579,-12.785908514185737,-12.785908514185738,1595008.196507822,-7.689145354254397,-11.694638623237461,1.2007193565368652,922540.6072220653,-17.499877923726746,0.3711676597595215,5000,42
3.507519107169579,-12.785908514185737,-12.785908514185738,1595008.196507822,-7.689145354254397,-11.694638623237461,1.2295000553131104,922540.6072220653,-17.499877923726746,0.3970305919647217,5000,43
3.507519107169579,-12.785908514185737,-12.785908514185737,1595008.196507822,-7.689145354254397,-11.694638623237461,1.2475852966308594,922540.6072220654,-17.499877923726746,0.3736879825592041,5000,44
3.5073056794848334,-12.785733394474997,-12.785733394474997,1595007.991707822,-7.689145354254397,-11.694493944827034,1.2259528636932373,922540.6072220654,-17.499877923726746,0.37171101570129395,5000,45
3.5073056794848334,-12.785733394474997,-12.785733394474997,1595007.991707822,-7.689145354254397,-11.694493944827034,1.2329707145690918,922540.6072220654,-17.499877923726746,0.3710784912109375,5000,46
3.507351065286762,-12.785676117485668,-12.785676117485668,1595002.0930482263,-7.689145354254397,-11.69444335133045,1.2128093242645264,922540.6072220653,-17.499877923726746,0.3724191188812256,5000,47
3.507494924411081,-12.784745831907873,-12.784745831907873,1594815.1267384486,-7.689145354254397,-11.693652156254108,1.2200298309326172,922540.6072220653,-17.499877923726746,0.38883423805236816,5000,48
3.5063176491108305,-12.782337840494339,-12.782337840494339,1594713.2551623874,-7.528196658942604,-11.691630546506474,1.2325279712677002,922540.6072220653,-17.499877923726746,0.37403297424316406,5000,49
3.498028654907113,-12.764951159913375,-12.764951159913373,1591890.7833438944,-7.689145354254397,-11.676874466875889,1.2135508060455322,922540.6072220654,-17.499877923726746,0.3739006519317627,5000,50
3.471517315137888,-12.670218221182047,-12.670218221182047,1578750.8725096055,-7.179793774912316,-11.596677353769568,1.2132065296173096,922540.6072220653,-17.499877923726746,0.3747062683105469,5000,51
3.353014729611939,-12.378880726176357,-12.378880726176357,1536735.3560121602,-6.845494305919355,-11.34912078814123,1.2245378494262695,922540.6072220654,-17.499877923726746,0.3809623718261719,5000,52
3.269945069010212,-12.07882206181903,-12.07882206181903,1514131.4578835706,-7.047588728098866,-11.093734995127608,1.2306265830993652,922540.6072220653,-17.499868532750366,0.38413548469543457,5000,53
3.207349226080222,-11.993974796870157,-11.993974796870157,1489301.8404294362,-6.923574099943131,-11.023070241600193,1.239168643951416,922540.6072220653,-17.499877923726746,0.3847477436065674,5000,54
3.3675303393236686,-12.455445356122258,-12.455445356122258,1552042.294883189,-7.463818975918549,-11.416765103569414,1.23358154296875,922540.6072220653,-17.499877923726746,0.3783447742462158,5000,55
3.4284050321362347,-12.612047923245482,-12.612047923245482,1572957.5525916913,-7.500582614932934,-11.54905913782293,1.192422866821289,922540.6072220654,-17.499877923726746,0.37548232078552246,5000,56
3.4820453033024266,-12.73714271852953,-12.73714271852953,1588500.4619449668,-7.689145354254397,-11.653947334638467,1.2185170650482178,922540.6072220654,-17.499877923726746,0.3748128414154053,5000,57
3.5056007194899785,-12.780505249303403,-12.780505249303403,1594879.2258929347,-7.689145354254397,-11.690140675122349,1.2245185375213623,922540.6072220654,-17.499877923726746,0.3729710578918457,5000,58
3.5077464986375873,-12.785626259631991,-12.785626259631993,1595007.1047473836,-7.689145354254397,-11.694402731887607,1.2236909866333008,922540.6072220653,-17.499877923726746,0.3716871738433838,5000,59
3.5073530070859236,-12.785693179382168,-12.785693179382168,1595007.5553506743,-7.689145354254397,-11.694457447220882,1.2247633934020996,922540.6072220654,-17.499877923726746,0.37412357330322266,5000,60
3.5073356927809094,-12.784314616046956,-12.784314616046956,1594921.0973846654,-7.689145354254397,-11.69331082775238,1.160679578781128,922540.6072220654,-17.499877923726746,0.3702552318572998,5000,61
3.50674120226087,-12.784521333391478,-12.784521333391478,1594962.6385009016,-7.689145354254397,-11.693486310740802,1.2333428859710693,922540.6072220653,-17.499877923726746,0.37407708168029785,5000,62
3.505732012476395,-12.783756309977496,-12.783756309977496,1594675.0818899667,-7.689145354254397,-11.692852706746343,1.2388830184936523,922540.6072220653,-17.499877923726746,0.371502161026001,5000,63
3.5062770798894376,-12.782955841897628,-12.782955841897628,1594758.2903724983,-7.689145354254397,-11.692184525531259,1.2383501529693604,922540.6072220654,-17.499877923726746,0.37448549270629883,5000,64
3.488787589933427,-12.74626413410268,-12.74626413410268,1589811.3225347667,-7.528196658942604,-11.661711130657046,1.225492000579834,922540.6072220654,-17.499877923726746,0.39740514755249023,5000,65
3.420630025217501,-12.618837968303406,-12.618837968303405,1581485.792538639,-7.463818975918549,-11.555402592269088,1.24308443069458,922540.6072220654,-17.499877923726746,0.37152552604675293,5000,66
3.362452521749112,-12.521633920737145,-12.521633920737143,1562561.5365744585,-7.500582614932934,-11.474129991078971,1.2367751598358154,922540.6072220654,-17.499877923726746,0.37794995307922363,5000,67
3.059058772329362,-11.786620340991776,-11.786620340991776,1448934.2507935006,-7.033805042195552,-10.853408629490948,1.2381906509399414,922540.6072220654,-17.83676061153715,0.3931851387023926,5000,68
2.9150874847368287,-11.197418828177677,-11.197418828177677,1388691.7797863067,-6.200686561438534,-10.348559886842274,1.2387840747833252,922540.6072220654,-18.711619270986024,0.40325117111206055,5000,69
2.915883827463167,-11.064627196873094,-11.064627196873094,1377009.3541291747,-6.096280286275135,-10.233264250412297,1.229844570159912,922540.6072220654,-18.736636371961097,0.40637755393981934,5000,70
2.9533826149292324,-11.182119029711254,-11.182119029711252,1403104.7304248193,-6.25266158610774,-10.333752478964438,1.2368850708007812,922540.6072220654,-18.514514834373138,0.40161943435668945,5000,71
2.9270073397330254,-10.97403405954068,-10.974034059540678,1387009.2191306527,-5.613514958650284,-10.153234611695314,1.2264258861541748,922540.6072220654,-18.736636371961097,0.40717577934265137,5000,72
3.0144838955157054,-11.407598698762285,-11.407598698762284,1428678.6093484028,-6.813694544416694,-10.526722917249904,1.2165493965148926,922540.6072220656,-18.640297932065696,0.4007108211517334,5000,73
3.2711788122569776,-12.19274957370059,-12.19274957370059,1540448.4184577877,-7.099945167718016,-11.195169759027888,1.226731538772583,922540.6072220654,-17.499877923726746,0.38283538818359375,5000,74
3.4357371447301253,-12.618181692066972,-12.61818169206697,1575688.0857750531,-7.287277480001991,-11.554037438664658,1.2317547798156738,922540.6072220653,-17.499877923726746,0.3736536502838135,5000,75
3.493933503166696,-12.757822799330208,-12.757822799330208,1589634.9020161151,-7.689145354254397,-11.671122665388895,1.2366127967834473,922540.6072220653,-17.499877923726746,0.37224841117858887,5000,76
3.499646148172621,-12.768776676729635,-12.768776676729637,1593910.7360472295,-7.689145354254397,-11.680300166738888,1.2322077751159668,922540.6072220653,-17.499877923726746,0.3731868267059326,5000,77
3.5053715664244276,-12.782509514089668,-12.782509514089668,1594645.801260814,-7.689145354254397,-11.691793061649145,1.2163565158843994,922540.6072220654,-17.499877923726746,0.36925554275512695,5000,78
3.5070716244012954,-12.785150671812165,-12.785150671812163,1594985.5148368361,-7.689145354254397,-11.694004267554607,1.2064754962921143,922540.6072220653,-17.499877923726746,0.37241387367248535,5000,79
3.507180781631112,-12.785394992906836,-12.785394992906836,1594895.5517119558,-7.689145354254397,-11.694206231118226,1.236560583114624,922540.6072220653,-17.499877923726746,0.3694331645965576,5000,80
3.5076631413482007,-12.78563517288735,-12.785635172887348,1595002.6428378474,-7.689145354254397,-11.69440980063984,1.2389600276947021,922540.6072220653,-17.499877923726746,0.3719482421875,5000,81
3.507680335192641,-12.785722120449956,-12.785722120449957,1595005.7689865727,-7.689145354254397,-11.694482861726819,1.234943151473999,922540.6072220654,-17.499877923726746,0.3865318298339844,5000,82
3.506632569331944,-12.784753938277046,-12.784753938277044,1594649.4433682635,-7.689145354254397,-11.693675049895525,1.2312750816345215,922540.6072220654,-17.499877923726746,0.37103915214538574,5000,83
3.5064491515562137,-12.784516023085313,-12.784516023085311,1594619.1497533286,-7.689145354254397,-11.693471060968134,1.2385480403900146,922540.6072220654,-17.499877923726746,0.3890261650085449,5000,84
3.50659927227655,-12.784909668455152,-12.78490966845515,1594988.5707185126,-7.689145354254397,-11.693803521600756,1.2295458316802979,922540.6072220654,-17.499877923726746,0.3745405673980713,5000,85
3.507028895318527,-12.785205145269503,-12.785205145269503,1594941.653297096,-7.689145354254397,-11.694050795979775,1.2404425144195557,922540.6072220653,-17.499877923726746,0.37178540229797363,5000,86
3.5060524942567204,-12.78463526809368,-12.784635268093679,1594779.0432017318,-7.689145354254397,-11.693574960409975,1.2154576778411865,922540.6072220653,-17.499877923726746,0.3707129955291748,5000,87
3.5059883937985115,-12.782941004954534,-12.782941004954532,1594188.8551990916,-7.689145354254397,-11.692158027165659,1.2195847034454346,922540.6072220654,-17.499877923726746,0.37095165252685547,5000,88
3.5023327713457215,-12.776996923947342,-12.776996923947342,1593645.3417326405,-7.689145354254397,-11.687170364413827,1.2165143489837646,922540.6072220654,-17.499877923726746,0.3721888065338135,5000,89
3.4884154184237746,-12.747684516487102,-12.747684516487102,1589347.7417608385,-7.689145354254397,-11.662497294877985,1.244236946105957,922540.6072220654,-17.499877923726746,0.37049031257629395,5000,90
3.4613356259738377,-12.654799046591783,-12.654799046591783,1579756.937506614,-6.98442581647851,-11.584219316554046,1.2434189319610596,922540.6072220653,-17.499877923726746,0.37412023544311523,5000,91
3.448409065128024,-12.59038652833776,-12.59038652833776,1574745.4358781476,-7.2752562365970865,-11.529857060563277,1.2230331897735596,922540.6072220654,-17.499877923726746,0.3744852542877197,5000,92
3.3960925849195065,-12.509274608287859,-12.50927460828786,1555064.462583263,-7.457730113112986,-11.461761732658296,1.1977689266204834,922540.6072220653,-17.499877923726746,0.3773798942565918,5000,93
3.3503431254172438,-12.396180546470683,-12.396180546470681,1543436.9287177962,-7.047588728098866,-11.366259081615842,1.2324976921081543,922540.6072220654,-17.499877923726746,0.3822169303894043,5000,94
3.3436164773014756,-12.434952299862266,-12.434952299862267,1539661.8052031102,-7.1917125896704155,-11.399387850876284,1.2226758003234863,922540.6072220653,-17.499877923726746,0.3783397674560547,5000,95
3.3916487066510834,-12.507924371362996,-12.507924371362996,1565464.9187135398,-7.1286302270917625,-11.461112796464882,1.2326345443725586,922540.6072220654,-17.499877923726746,0.3770732879638672,5000,96
3.3705464772672924,-12.45500835553892,-12.45500835553892,1546261.7603149808,-7.475840219323453,-11.416672409594332,1.2156453132629395,922540.6072220652,-17.710935209615947,0.3793036937713623,5000,97
3.417032498636477,-12.597514864724626,-12.597514864724625,1568357.260124519,-7.339633919621141,-11.53692220253316,1.2447962760925293,922540.6072220653,-17.499877923726746,0.3746647834777832,5000,98
3.4490818677836184,-12.665532835612185,-12.665532835612185,1575167.144212657,-7.339633919621141,-11.594015115347316,1.2342464923858643,922540.6072220653,-17.499877923726746,0.37282395362854004,5000,99
3.491806739427739,-12.758740491173457,-12.758740491173455,1590004.250091589,-7.528196658942604,-11.671977194014143,1.2175567150115967,922540.6072220653,-17.499877923726746,0.37549281120300293,5000,100
3.5029304634323584,-12.7782199960542,-12.7782199960542,1593965.8972553562,-7.689145354254397,-11.688241706911452,1.2391111850738525,922540.6072220654,-17.499877923726746,0.3892807960510254,5000,101
3.505640993236684,-12.78164558428283,-12.78164558428283,1594706.7283720027,-7.689145354254397,-11.69107725384624,1.2143328189849854,922540.6072220654,-17.499877923726746,0.37148284912109375,5000,102
3.50583175804649,-12.78297153251484,-12.78297153251484,1594404.4510115273,-7.689145354254397,-11.692200004855959,1.2190120220184326,922540.6072220654,-17.499877923726746,0.3735158443450928,5000,103
3.5064479908890234,-12.783696287689024,-12.783696287689024,1594401.61852595,-7.689145354254397,-11.69279870205179,1.2311828136444092,922540.6072220654,-17.499877923726746,0.37680983543395996,5000,104
3.505921129084454,-12.783276509242036,-12.783276509242036,1594638.3179556415,-7.689145354254397,-11.692447628269711,1.2250957489013672,922540.6072220654,-17.499877923726746,0.37140679359436035,5000,105
3.5068010955226563,-12.782570196204988,-12.782570196204988,1594821.1593042903,-7.689145354254397,-11.691862865017663,1.2291889190673828,922540.6072220653,-17.499877923726746,0.3707296848297119,5000,106
3.5042329553628533,-12.779747810621382,-12.77974781062138,1594120.9360956943,-7.689145354254397,-11.68949399228835,1.240591287612915,922540.6072220654,-17.499877923726746,0.37389230728149414,5000,107
3.502359913782431,-12.775797840926609,-12.775797840926609,1594334.9330716352,-7.528196658942604,-11.686200394128827,1.2362852096557617,922540.6072220653,-17.499877923726746,0.3728804588317871,5000,108
3.5008301981823657,-12.766722963821941,-12.766722963821941,1593931.775375638,-7.689145354254397,-11.678574879138909,1.226025104522705,922540.6072220653,-17.499877923726746,0.37425804138183594,5000,109
3.480389369032758,-12.726204249264576,-12.726204249264578,1588000.9882964564,-7.528196658942604,-11.644539192551784,1.2235560417175293,922540.6072220653,-17.499877923726746,0.37470221519470215,5000,110
3.4418474634694385,-12.630164882678235,-12.630164882678235,1575016.2672477504,-7.261611205884083,-11.563806488964598,1.2396535873413086,922540.6072220653,-17.499877923726746,0.3779287338256836,5000,111
3.4434142855273713,-12.618595057720638,-12.618595057720638,1572222.7039575719,-7.31489152401166,-11.554053300879128,1.246321678161621,922540.6072220654,-17.499877923726746,0.37361598014831543,5000,112
3.431184090875795,-12.605991477268654,-12.605991477268654,1568051.448910257,-7.317192966413225,-11.543439060384973,1.2336719036102295,922540.6072220653,-17.499877923726746,0.3778097629547119,5000,113
3.420889899721591,-12.540168403114123,-12.540168403114123,1569068.5820683213,-7.2505138409876055,-11.487768517610004,1.2203450202941895,922540.6072220654,-17.499877923726746,0.37631845474243164,5000,114
3.4112483105930287,-12.520048845462853,-12.520048845462851,1565230.668611139,-7.475840219323453,-11.471091628177817,1.2177786827087402,922540.6072220654,-17.499877923726746,0.3809821605682373,5000,115
3.4159988385671296,-12.552323774646641,-12.552323774646641,1567574.2043049934,-7.475840219323453,-11.498501082364424,1.2233734130859375,922540.6072220653,-17.499877923726746,0.3787095546722412,5000,116
3.405534928398973,-12.554255395835666,-12.554255395835668,1565052.7667276007,-7.236151467420329,-11.500225803293954,1.2269330024719238,922540.6072220653,-17.499877923726746,0.37755775451660156,5000,117
3.4155710390422684,-12.586592402713622,-12.58659240271362,1571836.805978306,-7.2752562365970865,-11.527636343419209,1.2292454242706299,922540.6072220654,-17.499877923726746,0.3766298294067383,5000,118
3.4365145726473196,-12.645095820612623,-12.645095820612623,1574220.7242401836,-7.463818975918549,-11.576920936365957,1.2158031463623047,922540.6072220654,-17.499877923726746,0.37456750869750977,5000,119
3.4692679368802337,-12.703278412045561,-12.703278412045561,1584107.7991913646,-7.528196658942604,-11.625669091886683,1.220353603363037,922540.6072220654,-17.499877923726746,0.3747124671936035,5000,120
3.4875019758937342,-12.745813961844197,-12.745813961844197,1590651.9570068973,-7.689145354254397,-11.661281741855422,1.2327160835266113,922540.6072220654,-17.499877923726746,0.39261913299560547,5000,121
3.4949953803055176,-12.768216704993618,-12.768216704993618,1591707.8223022877,-7.689145354254397,-11.679936849659308,1.2205774784088135,922540.6072220654,-17.499877923726746,0.3745267391204834,5000,122
3.5024833155809687,-12.777149842447203,-12.777149842447203,1594250.5583478084,-7.689145354254397,-11.687378453203198,1.2378802299499512,922540.6072220653,-17.499877923726746,0.3747718334197998,5000,123
3.49011293680471,-12.758267631403815,-12.758267631403813,1591686.5579325436,-7.528196658942604,-11.67172067634914,1.230311632156372,922540.6072220654,-17.499877923726746,0.3723001480102539,5000,124
3.480373528858044,-12.737942327344571,-12.737942327344571,1589594.1622525018,-7.500582614932934,-11.654855286585056,1.2400600910186768,922540.6072220654,-17.499877923726746,0.37255263328552246,5000,125
3.457801382408357,-12.695679152927791,-12.695679152927791,1584393.2212258712,-7.528196658942604,-11.619790417482115,1.2420032024383545,922540.6072220654,-17.499877923726746,0.4072299003601074,5000,126
3.4229242734434195,-12.648874732757674,-12.648874732757674,1572457.7044152243,-7.528196658942604,-11.580948399431124,1.2209758758544922,922540.6072220654,-17.499877923726746,0.3735928535461426,5000,127
3.3269710938612813,-12.469013581776622,-12.46901358177662,1542376.4790592215,-7.287277480001991,-11.431345172933952,1.2439613342285156,922540.6072220654,-17.499877923726746,0.40619325637817383,5000,128
3.2442925900649637,-12.333227489861837,-12.333227489861837,1526968.3256504324,-7.287277480001991,-11.31806905064736,1.2394843101501465,922540.6072220653,-17.499877923726746,0.38538026809692383,5000,129
3.0056023612913214,-11.865514133487405,-11.865514133487405,1474051.1562377391,-7.31489152401166,-10.925168356730282,1.221266746520996,922540.6072220654,-17.499868532750366,0.38974833488464355,5000,130
2.834819238440813,-11.34377244173187,-11.34377244173187,1408508.423551447,-6.5290500185131775,-10.481169265111856,1.2406489849090576,922540.6072220654,-18.711619270986024,0.4286611080169678,5000,131
2.8796611219771444,-11.028711199193383,-11.028711199193383,1376751.5288449887,-6.105486456530917,-10.206793406461056,1.2357044219970703,922540.6072220653,-18.83723504704848,0.4104619026184082,5000,132
2.978330279524199,-10.870727286210803,-10.870727286210801,1363401.3780907767,-6.240998248530693,-10.064825179108002,1.2145533561706543,922540.6072220653,-18.83723504704848,0.4161226749420166,5000,133
3.079742939440995,-10.710153864937535,-10.710153864937535,1341979.5254343671,-5.613514958650284,-9.916986335871805,1.2447762489318848,922540.6072220653,-18.83741169576682,0.42313241958618164,5000,134
3.1195115834393237,-10.683984551987827,-10.683984551987827,1338403.901135663,-5.587358787748416,-9.891283039936292,1.2037403583526611,922540.6072220653,-18.83741169576682,0.4205911159515381,5000,135
2.997132662652388,-10.733062301811268,-10.733062301811268,1347923.5395735728,-5.854965308952582,-9.93699213147209,1.231863260269165,922540.6072220653,-19.08743068592449,0.4178807735443115,5000,136
2.917977458572562,-11.015082802418107,-11.015082802418105,1379762.4022675937,-6.101994306452804,-10.191219033372606,1.2301065921783447,922540.6072220654,-18.83741169576682,0.4068422317504883,5000,137
2.8993248401178353,-11.096220116530368,-11.096220116530368,1380418.566136182,-5.9957707945727385,-10.2614330314678,1.2498586177825928,922540.6072220653,-18.514514834373138,0.4073796272277832,5000,138
2.9510824140165717,-11.465092082464425,-11.465092082464425,1441512.4970069462,-6.702922010285164,-10.580619655176482,1.2254974842071533,922540.6072220654,-17.73724219881564,0.3991367816925049,5000,139
3.098952236966651,-11.885011264736614,-11.88501126473661,1487731.8914591407,-7.126328784690197,-10.93813140488829,1.2178843021392822,922540.6072220653,-17.499868532750366,0.39011645317077637,5000,140
3.2603842050972536,-12.303272916198585,-12.303272916198585,1542880.430648383,-7.126328784690197,-11.291133501247339,1.2155981063842773,922540.6072220654,-17.499877923726746,0.3831930160522461,5000,141
3.4178169129036258,-12.625899114556642,-12.625899114556644,1565579.8637445543,-7.475251791443872,-11.561331210329868,1.221168041229248,922540.6072220653,-17.499877923726746,0.39893317222595215,5000,142
3.4909050743524053,-12.757096864237582,-12.757096864237582,1590078.4093050184,-7.500582614932934,-11.67071476427723,1.2429378032684326,922540.6072220654,-17.499877923726746,0.39570140838623047,5000,143
3.5051537501432986,-12.782109093454896,-12.782109093454896,1594760.010464154,-7.689145354254397,-11.691492040775277,1.2438409328460693,922540.6072220654,-17.499877923726746,0.3725612163543701,5000,144
3.5074319794076185,-12.785175535835275,-12.785175535835275,1594213.3893358158,-7.528196658942604,-11.694029987957704,1.2210114002227783,922540.6072220654,-17.499877923726746,0.36872100830078125,5000,145
3.5069699989951366,-12.784856221599318,-12.784856221599318,1594975.249652591,-7.689145354254397,-11.69376345269551,1.2421231269836426,922540.6072220654,-17.499877923726746,0.3728325366973877,5000,146
3.505423549315748,-12.78268913945016,-12.78268913945016,1594661.9722173319,-7.689145354254397,-11.691974122210976,1.2313473224639893,922540.6072220654,-17.499877923726746,0.3742227554321289,5000,147
